Time	TimeofDay	Left Encoder Velocity CP	
5.122802	1.679790898966E12	0.0	
5.142586	1.679790898985E12	0.0	
5.162433	1.679790899005E12	0.0	
5.182251	1.679790899025E12	0.0	
5.203106	1.679790899046E12	0.0	
5.223868	1.679790899067E12	0.0	
5.243682	1.679790899086E12	0.0	
5.263506	1.679790899106E12	0.0	
5.283344	1.679790899126E12	0.0	
5.303218	1.679790899146E12	0.0	
5.323968	1.679790899167E12	0.0	
5.343744	1.679790899186E12	0.0	
5.363549	1.679790899206E12	0.0	
5.383402	1.679790899226E12	0.0	
5.403148	1.679790899246E12	0.0	
5.423902	1.679790899267E12	0.0	
5.443707	1.679790899287E12	0.0	
5.463552	1.679790899306E12	0.0	
5.483364	1.679790899326E12	0.0	
5.504144	1.679790899347E12	0.0	
5.524932	1.679790899368E12	0.0	
5.544672	1.679790899387E12	0.0	
5.564366	1.679790899407E12	0.0	
5.585121	1.679790899428E12	0.0	
5.605865	1.679790899449E12	0.0	
5.625791	1.679790899469E12	0.0	
5.645635	1.679790899488E12	0.0	
5.665428	1.679790899508E12	0.0	
5.685349	1.679790899528E12	0.0	
5.706089	1.679790899549E12	0.0	
5.726903	1.67979089957E12	0.0	
5.746929	1.67979089959E12	0.0	
5.766678	1.679790899609E12	0.0	
5.786526	1.679790899629E12	0.0	
5.80629	1.679790899649E12	0.0	
5.827371	1.67979089967E12	0.0	
5.848348	1.679790899691E12	0.0	
5.867254	1.67979089971E12	0.0	
5.887294	1.67979089973E12	0.0	
5.907263	1.67979089975E12	0.0	
5.928056	1.679790899771E12	0.0	
5.948947	1.679790899792E12	0.0	
5.968769	1.679790899812E12	0.0	
5.988551	1.679790899831E12	0.0	
6.008361	1.679790899851E12	0.0	
6.028364	1.679790899871E12	0.0	
6.04826	1.679790899891E12	0.0	
6.068463	1.679790899911E12	0.0	
6.088555	1.679790899931E12	0.0	
6.108404	1.679790899951E12	0.0	
6.128383	1.679790899971E12	0.0	
6.148247	1.679790899991E12	0.0	
6.168282	1.679790900011E12	0.0	
6.189176	1.679790900032E12	0.0	
6.21001	1.679790900053E12	0.0	
6.229707	1.679790900072E12	0.0	
6.249658	1.679790900092E12	0.0	
6.269428	1.679790900112E12	0.0	
6.289341	1.679790900132E12	0.0	
6.310134	1.679790900153E12	0.0	
6.330924	1.679790900174E12	0.0	
6.350702	1.679790900193E12	0.0	
6.370502	1.679790900213E12	0.0	
6.390256	1.679790900233E12	0.0	
6.411038	1.679790900254E12	0.0	
6.431891	1.679790900275E12	0.0	
6.451753	1.679790900295E12	0.0	
6.471663	1.679790900314E12	0.0	
6.491405	1.679790900334E12	0.0	
6.511108	1.679790900354E12	0.0	
6.531914	1.679790900375E12	0.0	
6.551742	1.679790900394E12	0.0	
6.571627	1.679790900414E12	0.0	
6.591626	1.679790900434E12	0.0	
6.611426	1.679790900454E12	0.0	
6.631299	1.679790900474E12	0.0	
6.652056	1.679790900495E12	0.0	
6.673019	1.679790900516E12	0.0	
6.69282	1.679790900536E12	0.0	
6.712799	1.679790900556E12	0.0	
6.732908	1.679790900576E12	0.0	
6.753013	1.679790900596E12	0.0	
6.772859	1.679790900616E12	0.0	
6.792637	1.679790900635E12	0.0	
6.812509	1.679790900655E12	0.0	
6.832438	1.679790900675E12	0.0	
6.852403	1.679790900695E12	0.0	
6.872384	1.679790900715E12	0.0	
6.892387	1.679790900735E12	0.0	
6.912378	1.679790900755E12	0.0	
6.932322	1.679790900775E12	0.0	
6.952385	1.679790900795E12	0.0	
6.972416	1.679790900815E12	0.0	
6.992179	1.679790900835E12	0.0	
7.013093	1.679790900856E12	0.0	
7.034095	1.679790900877E12	0.0	
7.05494	1.679790900898E12	0.0	
7.074842	1.679790900918E12	0.0	
7.094705	1.679790900938E12	0.0	
7.114657	1.679790900957E12	0.0	
7.134537	1.679790900977E12	0.0	
7.154509	1.679790900997E12	0.0	
7.174456	1.679790901017E12	0.0	
7.194477	1.679790901037E12	0.0	
7.214321	1.679790901057E12	0.0	
7.235137	1.679790901078E12	0.0	
7.256248	1.679790901099E12	0.0	
7.276412	1.679790901119E12	0.0	
7.296572	1.679790901139E12	0.0	
7.316483	1.679790901159E12	0.0	
7.336579	1.679790901179E12	0.0	
7.356938	1.6797909012E12	0.0	
7.377133	1.67979090122E12	0.0	
7.397448	1.67979090124E12	0.0	
7.417251	1.679790901261E12	0.0	
7.437783	1.679790901281E12	0.0	
7.45788	1.679790901301E12	0.0	
7.477802	1.679790901321E12	0.0	
7.497648	1.67979090134E12	0.0	
7.51737	1.67979090136E12	0.0	
7.538116	1.679790901381E12	0.0	
7.558845	1.679790901402E12	0.0	
7.578607	1.679790901421E12	0.0	
7.598549	1.679790901441E12	0.0	
7.618541	1.679790901461E12	0.0	
7.638558	1.679790901481E12	0.0	
7.658319	1.679790901501E12	0.0	
7.679073	1.679790901522E12	0.0	
7.699967	1.679790901543E12	0.0	
7.719669	1.679790901562E12	0.0	
7.739381	1.679790901582E12	0.0	
7.760075	1.679790901603E12	0.0	
7.780732	1.679790901623E12	0.0	
7.80046	1.679790901643E12	0.0	
7.820239	1.679790901663E12	0.0	
7.840916	1.679790901684E12	0.0	
7.860603	1.679790901703E12	0.0	
7.880348	1.679790901723E12	0.0	
7.90113	1.679790901744E12	0.0	
7.921987	1.679790901765E12	0.0	
7.941274	1.679790901784E12	0.0	
7.961865	1.679790901805E12	0.0	
7.981783	1.679790901825E12	0.0	
8.00163	1.679790901844E12	0.0	
8.021384	1.679790901864E12	0.0	
8.042089	1.679790901885E12	0.0	
8.062981	1.679790901906E12	0.0	
8.082759	1.679790901926E12	0.0	
8.102689	1.679790901945E12	0.0	
8.12249	1.679790901965E12	0.0	
8.142499	1.679790901985E12	0.0	
8.162393	1.679790902005E12	0.0	
8.183101	1.679790902026E12	0.0	
8.203818	1.679790902047E12	0.0	
8.223539	1.679790902066E12	0.0	
8.243278	1.679790902086E12	0.0	
8.263997	1.679790902107E12	0.0	
8.284804	1.679790902128E12	0.0	
8.30455	1.679790902147E12	0.0	
8.324271	1.679790902167E12	0.0	
8.344224	1.679790902187E12	0.0	
8.365101	1.679790902208E12	0.0	
8.385863	1.679790902229E12	0.0	
8.405632	1.679790902248E12	0.0	
8.425352	1.679790902268E12	0.0	
8.445229	1.679790902288E12	0.0	
8.465977	1.679790902309E12	0.0	
8.485707	1.679790902328E12	0.0	
8.505452	1.679790902348E12	0.0	
8.525304	1.679790902368E12	0.0	
8.54603	1.679790902389E12	0.0	
8.566746	1.67979090241E12	0.0	
8.586562	1.679790902429E12	0.0	
8.60631	1.679790902449E12	0.0	
8.627384	1.67979090247E12	0.0	
8.647341	1.67979090249E12	0.0	
8.667554	1.67979090251E12	0.0	
8.687466	1.67979090253E12	0.0	
8.707662	1.67979090255E12	0.0	
8.727582	1.67979090257E12	0.0	
8.747307	1.67979090259E12	0.0	
8.767335	1.67979090261E12	0.0	
8.788146	1.679790902631E12	0.0	
8.808866	1.679790902652E12	0.0	
8.828675	1.679790902671E12	0.0	
8.848676	1.679790902691E12	0.0	
8.868637	1.679790902711E12	0.0	
8.888369	1.679790902731E12	0.0	
8.908294	1.679790902751E12	0.0	
8.929021	1.679790902772E12	0.0	
8.949794	1.679790902793E12	0.0	
8.969565	1.679790902812E12	0.0	
8.989277	1.679790902832E12	0.0	
9.010002	1.679790902853E12	0.0	
9.030708	1.679790902873E12	0.0	
9.050465	1.679790902893E12	0.0	
9.070287	1.679790902913E12	0.0	
9.091052	1.679790902934E12	0.0	
9.111794	1.679790902955E12	0.0	
9.13164	1.679790902974E12	0.0	
9.15146	1.679790902994E12	0.0	
9.171165	1.679790903014E12	0.0	
9.191902	1.679790903035E12	0.0	
9.211755	1.679790903055E12	0.0	
9.231655	1.679790903074E12	0.0	
9.25137	1.679790903094E12	0.0	
9.272116	1.679790903115E12	0.0	
9.292952	1.679790903136E12	0.0	
9.313115	1.679790903156E12	0.0	
9.33419	1.679790903177E12	0.0	
9.354451	1.679790903197E12	0.0	
9.374424	1.679790903217E12	0.0	
9.394152	1.679790903237E12	0.0	
9.414971	1.679790903258E12	0.0	
9.434779	1.679790903278E12	0.0	
9.454454	1.679790903297E12	0.0	
9.475466	1.679790903318E12	0.0	
9.495142	1.679790903338E12	0.0	
9.51583	1.679790903359E12	0.0	
9.53576	1.679790903379E12	0.0	
9.555644	1.679790903398E12	0.0	
9.57536	1.679790903418E12	0.0	
9.595201	1.679790903438E12	0.0	
9.6159	1.679790903459E12	0.0	
9.635678	1.679790903478E12	0.0	
9.655795	1.679790903499E12	0.0	
9.675583	1.679790903518E12	0.0	
9.695311	1.679790903538E12	0.0	
9.71609	1.679790903559E12	0.0	
9.736478	1.679790903579E12	0.0	
9.756333	1.679790903599E12	0.0	
9.776126	1.679790903619E12	0.0	
9.797205	1.67979090364E12	0.0	
9.818056	1.679790903661E12	0.0	
9.838852	1.679790903682E12	0.0	
9.858623	1.679790903701E12	0.0	
9.878402	1.679790903721E12	0.0	
9.899049	1.679790903742E12	0.0	
9.91969	1.679790903763E12	0.0	
9.939418	1.679790903782E12	0.0	
9.959239	1.679790903802E12	0.0	
9.980066	1.679790903823E12	0.0	
10.000796	1.679790903844E12	0.0	
10.02069	1.679790903863E12	0.0	
10.040349	1.679790903883E12	0.0	
10.0611	1.679790903904E12	0.0	
10.081874	1.679790903925E12	0.0	
10.101615	1.679790903944E12	0.0	
10.121344	1.679790903964E12	0.0	
10.142037	1.679790903985E12	0.0	
10.162861	1.679790904006E12	0.0	
10.182608	1.679790904025E12	0.0	
10.202495	1.679790904045E12	0.0	
10.222443	1.679790904065E12	0.0	
10.243114	1.679790904086E12	0.0	
10.263923	1.679790904107E12	0.0	
10.283622	1.679790904126E12	0.0	
10.303315	1.679790904146E12	0.0	
10.324052	1.679790904167E12	0.0	
10.344739	1.679790904187E12	0.0	
10.364408	1.679790904207E12	0.0	
10.385099	1.679790904228E12	0.0	
10.405846	1.679790904249E12	0.0	
10.425569	1.679790904268E12	0.0	
10.445269	1.679790904288E12	0.0	
10.466052	1.679790904309E12	0.0	
10.486737	1.679790904329E12	0.0	
10.506442	1.679790904349E12	0.0	
10.526154	1.679790904369E12	0.0	
10.546857	1.67979090439E12	0.0	
10.566634	1.679790904409E12	0.0	
10.586317	1.679790904429E12	0.0	
10.607033	1.67979090445E12	0.0	
10.627178	1.67979090447E12	0.0	
10.647338	1.67979090449E12	0.0	
10.667546	1.67979090451E12	0.0	
10.687593	1.67979090453E12	0.0	
10.707391	1.67979090455E12	0.0	
10.727325	1.67979090457E12	0.0	
10.747289	1.67979090459E12	0.0	
10.767225	1.67979090461E12	0.0	
10.788153	1.679790904631E12	0.0	
10.809132	1.679790904652E12	0.0	
10.829866	1.679790904673E12	0.0	
10.849566	1.679790904692E12	0.0	
10.869276	1.679790904712E12	0.0	
10.890077	1.679790904733E12	0.0	
10.910779	1.679790904754E12	0.0	
10.930513	1.679790904773E12	0.0	
10.950262	1.679790904793E12	0.0	
10.970989	1.679790904814E12	0.0	
10.990672	1.679790904833E12	0.0	
11.010328	1.679790904853E12	0.0	
11.030117	1.679790904873E12	0.0	
11.050853	1.679790904894E12	0.0	
11.07074	1.679790904914E12	0.0	
11.09044	1.679790904933E12	0.0	
11.110172	1.679790904953E12	0.0	
11.130901	1.679790904974E12	0.0	
11.150599	1.679790904993E12	0.0	
11.170345	1.679790905013E12	0.0	
11.191034	1.679790905034E12	0.0	
11.211789	1.679790905055E12	0.0	
11.231552	1.679790905074E12	0.0	
11.251216	1.679790905094E12	0.0	
11.272011	1.679790905115E12	0.0	
11.292787	1.679790905136E12	0.0	
11.312487	1.679790905155E12	0.0	
11.332149	1.679790905175E12	0.0	
11.352953	1.679790905196E12	0.0	
11.372663	1.679790905216E12	0.0	
11.392462	1.679790905235E12	0.0	
11.412123	1.679790905255E12	0.0	
11.433089	1.679790905276E12	0.0	
11.453747	1.679790905296E12	0.0	
11.473465	1.679790905316E12	0.0	
11.493154	1.679790905336E12	0.0	
11.513913	1.679790905357E12	0.0	
11.533553	1.679790905376E12	0.0	
11.553257	1.679790905396E12	0.0	
11.573927	1.679790905417E12	0.0	
11.593702	1.679790905436E12	0.0	
11.613381	1.679790905456E12	0.0	
11.634116	1.679790905477E12	0.0	
11.661127	1.679790905504E12	0.0	
11.681788	1.679790905525E12	0.0	
11.701723	1.679790905544E12	0.0	
11.721344	1.679790905564E12	0.0	
11.741983	1.679790905585E12	0.0	
11.762737	1.679790905606E12	0.0	
11.782742	1.679790905625E12	0.0	
11.802398	1.679790905645E12	0.0	
11.822138	1.679790905665E12	0.0	
11.842929	1.679790905686E12	0.0	
11.862619	1.679790905705E12	0.0	
11.882353	1.679790905725E12	0.0	
11.903024	1.679790905746E12	0.0	
11.923701	1.679790905766E12	0.0	
11.943338	1.679790905786E12	0.0	
11.964027	1.679790905807E12	0.0	
11.984838	1.679790905828E12	0.0	
12.004655	1.679790905847E12	0.0	
12.024469	1.679790905867E12	0.0	
12.044149	1.679790905887E12	0.0	
12.064903	1.679790905908E12	0.0	
12.084649	1.679790905927E12	0.0	
12.104309	1.679790905947E12	0.0	
12.124995	1.679790905968E12	0.0	
12.145639	1.679790905988E12	0.0	
12.165396	1.679790906008E12	0.0	
12.185125	1.679790906028E12	0.0	
12.205825	1.679790906049E12	0.0	
12.22556	1.679790906068E12	0.0	
12.245229	1.679790906088E12	0.0	
12.265982	1.679790906109E12	0.0	
12.286764	1.67979090613E12	0.0	
12.3066	1.679790906149E12	0.0	
12.326484	1.679790906169E12	0.0	
12.346905	1.67979090619E12	0.0	
12.366865	1.67979090621E12	0.0	
12.386581	1.679790906229E12	0.0	
12.406367	1.679790906249E12	0.0	
12.427026	1.67979090627E12	0.0	
12.4478	1.679790906291E12	0.0	
12.46773	1.679790906311E12	0.0	
12.487579	1.67979090633E12	0.0	
12.507374	1.679790906351E12	0.0	
12.527488	1.67979090637E12	0.0	
12.547761	1.679790906391E12	0.0	
12.567635	1.67979090641E12	0.0	
12.587456	1.67979090643E12	0.0	
12.607952	1.679790906451E12	0.0	
12.627887	1.679790906471E12	0.0	
12.648001	1.679790906491E12	0.0	
12.667919	1.679790906511E12	0.0	
12.687947	1.679790906531E12	0.0	
12.707785	1.679790906551E12	0.0	
12.727701	1.67979090657E12	0.0	
12.747519	1.67979090659E12	0.0	
12.767892	1.679790906611E12	0.0	
12.789375	1.679790906632E12	0.0	
12.809063	1.679790906652E12	0.0	
12.82975	1.679790906673E12	0.0	
12.849448	1.679790906692E12	0.0	
12.870145	1.679790906713E12	0.0	
12.89093	1.679790906734E12	0.0	
12.910762	1.679790906753E12	0.0	
12.930337	1.679790906773E12	0.0	
12.950913	1.679790906794E12	0.0	
12.970644	1.679790906813E12	0.0	
12.990295	1.679790906833E12	0.0	
13.010877	1.679790906854E12	0.0	
13.030507	1.679790906873E12	0.0	
13.050192	1.679790906893E12	0.0	
13.070795	1.679790906914E12	0.0	
13.090371	1.679790906933E12	0.0	
13.110965	1.679790906954E12	0.0	
13.130581	1.679790906973E12	0.0	
13.150149	1.679790906993E12	0.0	
13.170752	1.679790907014E12	0.0	
13.19042	1.679790907033E12	0.0	
13.211013	1.679790907054E12	0.0	
13.231623	1.679790907074E12	0.0	
13.251172	1.679790907094E12	0.0	
13.271822	1.679790907115E12	0.0	
13.291658	1.679790907134E12	0.0	
13.311285	1.679790907154E12	0.0	
13.331931	1.679790907175E12	0.0	
13.351607	1.679790907194E12	0.0	
13.371496	1.679790907214E12	0.0	
13.391143	1.679790907234E12	0.0	
13.411798	1.679790907255E12	0.0	
13.43138	1.679790907274E12	0.0	
13.451971	1.679790907295E12	0.0	
13.471708	1.679790907314E12	0.0	
13.4914	1.679790907334E12	0.0	
13.511421	1.679790907354E12	0.0	
13.531106	1.679790907374E12	0.0	
13.551956	1.679790907395E12	0.0	
13.571914	1.679790907415E12	0.0	
13.59164	1.679790907434E12	0.0	
13.611615	1.679790907454E12	0.0	
13.631251	1.679790907474E12	0.0	
13.651816	1.679790907495E12	0.0	
13.671499	1.679790907514E12	0.0	
13.691136	1.679790907534E12	0.0	
13.711778	1.679790907555E12	0.0	
13.731486	1.679790907574E12	0.0	
13.752063	1.679790907595E12	0.0	
13.772777	1.679790907616E12	0.0	
13.792484	1.679790907635E12	0.0	
13.813093	1.679790907656E12	0.0	
13.833739	1.679790907676E12	0.0	
13.853394	1.679790907696E12	0.0	
13.874049	1.679790907717E12	0.0	
13.894682	1.679790907737E12	0.0	
13.914333	1.679790907757E12	0.0	
13.934961	1.679790907778E12	0.0	
13.954537	1.679790907797E12	0.0	
13.974243	1.679790907817E12	0.0	
13.994826	1.679790907838E12	0.0	
14.014477	1.679790907857E12	0.0	
14.034112	1.679790907877E12	0.0	
14.05481	1.679790907898E12	0.0	
14.074643	1.679790907917E12	0.0	
14.094223	1.679790907937E12	0.0	
14.114792	1.679790907958E12	0.0	
14.134346	1.679790907977E12	0.0	
14.154101	1.679790907997E12	0.0	
14.174824	1.679790908018E12	0.0	
14.194405	1.679790908037E12	0.0	
14.215044	1.679790908058E12	0.0	
14.235679	1.679790908078E12	0.0	
14.255258	1.679790908098E12	0.0	
14.275816	1.679790908119E12	0.0	
14.295545	1.679790908138E12	0.0	
14.315111	1.679790908158E12	0.0	
14.335708	1.679790908178E12	0.0	
14.355337	1.679790908198E12	0.0	
14.375906	1.679790908219E12	0.0	
14.395671	1.679790908238E12	0.0	
14.415311	1.679790908258E12	0.0	
14.435867	1.679790908279E12	0.0	
14.455608	1.679790908298E12	0.0	
14.475165	1.679790908318E12	0.0	
14.49581	1.679790908339E12	0.0	
14.515443	1.679790908358E12	0.0	
14.536017	1.679790908379E12	0.0	
14.556705	1.6797909084E12	0.0	
14.576648	1.679790908419E12	0.0	
14.596469	1.679790908439E12	0.0	
14.616253	1.679790908459E12	0.0	
14.63797	1.679790908481E12	0.0	
14.656798	1.6797909085E12	0.0	
14.676416	1.679790908519E12	0.0	
14.697292	1.67979090854E12	0.0	
14.717912	1.679790908561E12	0.0	
14.737784	1.679790908581E12	558.0	
14.757475	1.6797909086E12	1366.0	
14.778122	1.679790908621E12	2084.0	
14.798743	1.679790908641E12	2843.0	
14.81877	1.679790908662E12	3597.0	
14.838446	1.679790908681E12	3860.0	
14.859303	1.679790908702E12	3918.0	
14.879907	1.679790908723E12	4091.0	
14.899525	1.679790908742E12	4370.0	
14.91969	1.679790908762E12	4589.0	
14.939532	1.679790908782E12	4906.0	
14.959291	1.679790908802E12	5139.0	
14.979956	1.679790908823E12	5471.0	
14.999751	1.679790908843E12	5708.0	
15.019777	1.679790908863E12	5993.0	
15.039408	1.679790908882E12	6236.0	
15.059994	1.679790908903E12	6561.0	
15.080608	1.679790908923E12	6811.0	
15.100229	1.679790908943E12	7127.0	
15.12085	1.679790908964E12	7471.0	
15.140403	1.679790908983E12	7784.0	
15.160964	1.679790909004E12	8163.0	
15.180512	1.679790909023E12	8472.0	
15.201093	1.679790909044E12	8723.0	
15.221677	1.679790909064E12	9178.0	
15.241255	1.679790909084E12	9716.0	
15.261867	1.679790909105E12	10100.0	
15.281746	1.679790909124E12	10578.0	
15.301559	1.679790909144E12	10925.0	
15.322129	1.679790909165E12	10891.0	
15.342972	1.679790909186E12	10725.0	
15.362555	1.679790909205E12	10879.0	
15.382393	1.679790909225E12	10917.0	
15.402106	1.679790909245E12	10886.0	
15.422862	1.679790909266E12	10182.0	
15.442125	1.679790909285E12	9891.0	
15.462823	1.679790909306E12	9427.0	
15.483057	1.679790909326E12	8928.0	
15.502786	1.679790909346E12	8570.0	
15.52239	1.679790909365E12	8493.0	
15.542959	1.679790909386E12	8066.0	
15.56277	1.679790909405E12	7790.0	
15.582461	1.679790909425E12	7648.0	
15.603058	1.679790909446E12	7558.0	
15.628302	1.679790909471E12	7639.0	
15.64697	1.67979090949E12	7037.0	
15.666821	1.67979090951E12	6021.0	
15.686466	1.679790909529E12	5020.0	
15.706285	1.679790909549E12	4241.0	
15.72691	1.67979090957E12	4015.0	
15.746503	1.679790909589E12	4378.0	
15.766162	1.679790909609E12	4613.0	
15.786815	1.67979090963E12	4582.0	
15.806438	1.679790909649E12	4185.0	
15.826989	1.67979090967E12	3496.0	
15.847522	1.67979090969E12	2798.0	
15.867298	1.67979090971E12	2411.0	
15.888107	1.679790909731E12	2071.0	
15.908023	1.679790909751E12	1372.0	
15.927776	1.67979090977E12	1372.0	
15.947648	1.67979090979E12	974.0	
15.967503	1.67979090981E12	514.0	
15.987099	1.67979090983E12	49.0	
16.007229	1.67979090985E12	-293.0	
16.027809	1.67979090987E12	-545.0	
16.047692	1.679790909891E12	-868.0	
16.068052	1.679790909911E12	-1202.0	
16.088577	1.679790909931E12	-943.0	
16.108117	1.679790909951E12	-681.0	
16.128645	1.679790909971E12	-319.0	
16.148227	1.679790909991E12	123.0	
16.16877	1.679790910011E12	609.0	
16.188302	1.679790910031E12	623.0	
16.208837	1.679790910052E12	569.0	
16.228409	1.679790910071E12	464.0	
16.24911	1.679790910092E12	378.0	
16.269811	1.679790910113E12	284.0	
16.289374	1.679790910132E12	210.0	
16.309936	1.679790910153E12	161.0	
16.329484	1.679790910172E12	116.0	
16.349998	1.679790910193E12	72.0	
16.370511	1.679790910213E12	39.0	
16.3911	1.679790910234E12	2.0	
16.411674	1.679790910254E12	-8.0	
16.431229	1.679790910274E12	-13.0	
16.451844	1.679790910295E12	-15.0	
16.471494	1.679790910314E12	-14.0	
16.49211	1.679790910335E12	-12.0	
16.512823	1.679790910356E12	-11.0	
16.532385	1.679790910375E12	-8.0	
16.552931	1.679790910396E12	-5.0	
16.572469	1.679790910415E12	-3.0	
16.593073	1.679790910436E12	-2.0	
16.613608	1.679790910456E12	-1.0	
16.633202	1.679790910476E12	-2.0	
16.653756	1.679790910496E12	-1.0	
16.673345	1.679790910516E12	-2.0	
16.693887	1.679790910537E12	-3.0	
16.713499	1.679790910556E12	-5.0	
16.734036	1.679790910577E12	-5.0	
16.754711	1.679790910597E12	-6.0	
16.774247	1.679790910617E12	-7.0	
16.79481	1.679790910638E12	-9.0	
16.81436	1.679790910657E12	-10.0	
16.834956	1.679790910678E12	-10.0	
16.854548	1.679790910697E12	-9.0	
16.87514	1.679790910718E12	-7.0	
16.895691	1.679790910738E12	-5.0	
16.915317	1.679790910758E12	-3.0	
16.935886	1.679790910779E12	-3.0	
16.955502	1.679790910798E12	-3.0	
16.976051	1.679790910819E12	-3.0	
16.99684	1.67979091084E12	-2.0	
17.016836	1.67979091086E12	-1.0	
17.036528	1.679790910879E12	0.0	
17.056222	1.679790910899E12	0.0	
17.076922	1.67979091092E12	0.0	
17.096631	1.679790910939E12	0.0	
17.1163	1.679790910959E12	0.0	
17.13689	1.67979091098E12	0.0	
17.156492	1.679790910999E12	0.0	
17.176318	1.679790911019E12	0.0	
17.196908	1.67979091104E12	0.0	
17.216554	1.679790911059E12	1.0	
17.236104	1.679790911079E12	1.0	
17.256825	1.6797909111E12	1.0	
17.276481	1.679790911119E12	1.0	
17.297112	1.67979091114E12	1.0	
17.317833	1.679790911161E12	0.0	
17.337633	1.67979091118E12	0.0	
17.357384	1.6797909112E12	0.0	
17.377354	1.67979091122E12	0.0	
17.397978	1.679790911241E12	0.0	
17.418584	1.679790911261E12	0.0	
17.438197	1.679790911281E12	0.0	
17.458715	1.679790911301E12	0.0	
17.478217	1.679790911321E12	0.0	
17.498727	1.679790911341E12	0.0	
17.518258	1.679790911361E12	0.0	
17.538822	1.679790911382E12	0.0	
17.558339	1.679790911401E12	0.0	
17.578847	1.679790911422E12	0.0	
17.598349	1.679790911441E12	0.0	
17.618904	1.679790911462E12	0.0	
17.638488	1.679790911481E12	0.0	
17.659087	1.679790911502E12	0.0	
17.679665	1.679790911522E12	0.0	
17.699153	1.679790911542E12	0.0	
17.719767	1.679790911562E12	0.0	
17.739329	1.679790911582E12	0.0	
17.759837	1.679790911603E12	0.0	
17.779395	1.679790911622E12	0.0	
