Time	TimeofDay	Left Encoder Velocity CP	
25.941232	1.67979069684E12	0.0	
25.96072	1.67979069686E12	0.0	
25.981218	1.67979069688E12	0.0	
26.000724	1.6797906969E12	0.0	
26.021345	1.67979069692E12	0.0	
26.040842	1.67979069694E12	0.0	
26.061309	1.67979069696E12	0.0	
26.080912	1.67979069698E12	0.0	
26.101462	1.679790697001E12	0.0	
26.121099	1.67979069702E12	0.0	
26.141596	1.679790697041E12	0.0	
26.16209	1.679790697061E12	0.0	
26.182584	1.679790697082E12	0.0	
26.203065	1.679790697102E12	0.0	
26.223556	1.679790697123E12	0.0	
26.244064	1.679790697143E12	0.0	
26.264587	1.679790697164E12	0.0	
26.285269	1.679790697184E12	0.0	
26.305086	1.679790697204E12	0.0	
26.325665	1.679790697225E12	0.0	
26.346468	1.679790697246E12	0.0	
26.366075	1.679790697265E12	0.0	
26.386573	1.679790697286E12	0.0	
26.407199	1.679790697306E12	0.0	
26.426782	1.679790697326E12	0.0	
26.447313	1.679790697346E12	0.0	
26.466908	1.679790697366E12	0.0	
26.487429	1.679790697387E12	0.0	
26.506984	1.679790697406E12	0.0	
26.527521	1.679790697427E12	0.0	
26.54703	1.679790697446E12	0.0	
26.567636	1.679790697467E12	0.0	
26.588131	1.679790697487E12	0.0	
26.608661	1.679790697508E12	0.0	
26.629162	1.679790697528E12	0.0	
26.648736	1.679790697548E12	0.0	
26.669403	1.679790697569E12	0.0	
26.689089	1.679790697588E12	0.0	
26.709641	1.679790697609E12	0.0	
26.730277	1.679790697629E12	0.0	
26.749895	1.679790697649E12	0.0	
26.770455	1.67979069767E12	0.0	
26.79	1.679790697689E12	0.0	
26.810618	1.67979069771E12	0.0	
26.831309	1.67979069773E12	0.0	
26.850945	1.67979069775E12	0.0	
26.871538	1.679790697771E12	0.0	
26.891217	1.67979069779E12	0.0	
26.91071	1.67979069781E12	0.0	
26.931381	1.679790697831E12	0.0	
26.951206	1.67979069785E12	0.0	
26.970776	1.67979069787E12	0.0	
26.990701	1.67979069789E12	0.0	
27.011196	1.67979069791E12	0.0	
27.031029	1.67979069793E12	0.0	
27.051604	1.679790697951E12	0.0	
27.072259	1.679790697971E12	0.0	
27.091948	1.679790697991E12	0.0	
27.11245	1.679790698012E12	0.0	
27.13198	1.679790698031E12	0.0	
27.152497	1.679790698052E12	0.0	
27.172024	1.679790698071E12	0.0	
27.192599	1.679790698092E12	0.0	
27.213134	1.679790698112E12	0.0	
27.233643	1.679790698133E12	0.0	
27.254219	1.679790698153E12	0.0	
27.273697	1.679790698173E12	0.0	
27.294302	1.679790698193E12	0.0	
27.313812	1.679790698213E12	0.0	
27.334337	1.679790698233E12	0.0	
27.353842	1.679790698253E12	0.0	
27.374459	1.679790698274E12	0.0	
27.393973	1.679790698293E12	0.0	
27.414474	1.679790698314E12	0.0	
27.433995	1.679790698333E12	0.0	
27.454552	1.679790698354E12	0.0	
27.474066	1.679790698373E12	0.0	
27.494573	1.679790698394E12	0.0	
27.515125	1.679790698414E12	0.0	
27.53564	1.679790698435E12	0.0	
